created_at,img_name,language,like_count,quote_count,referenced_tweets,retweet_count,text,tweet_id,text_sentiment,image_sentiment
2019-04-25T16:08:38.000Z,id_1121445922666418184_2019-04-25.jpg,en,155,1,<NA>,20,"Without fighting climate change, we won\xe2\x80\x99t have anything left to fight for.Thank you @i_D & @Clementine_wdp for the opportunity!Check out the article,. https://t.co/nf9i1HCIvS https://t.co/5zfZhynGRY",1121445922666418184,,
2019-02-12T20:51:31.000Z,id_1095425185992400896_2019-02-12.jpg,en,247,12,<NA>,91,I\xe2\x80\x99m taking a stand in the #youthstrike4climate #protecting our #planet is no longer an option but and obligation \xf0\x9f\x99\x85\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fAll across the world young people are #striking off school to take a stand against #ClimateChange and I\xe2\x80\x99m one of them!@Strike4Youth @Strike4Uk @Fridays4future https://t.co/kryixqbhPI,1095425185992400896,,
2019-05-15T14:11:10.000Z,id_1128664119815569408_2019-05-15.jpg,en,224,16,<NA>,125,"When physicists go bad, they go *very* bad: right-leaning physicists have used their credentials for everything from eugenics to climate change denialism https://t.co/5LvI7rI13K the latest comic for @thenib from @sciencecomic and me! https://t.co/kItv55Cf6A",1128664119815569408,,
2019-06-05T23:08:33.000Z,id_1136409501731577859_2019-06-05.jpg,en,172,5,<NA>,134,"Despite the additional cost to taxpayers and odd logistics of flying hundreds of miles west to Ireland then hundreds more miles back east to France, Trump claims he stayed at his money-losing golf course, Doonbeg, for \\convenience.\\""by @Fahrenthold #Maddow https://t.co/4loz54yEdw https://t.co/dc9PK97qWu""",1136409501731577859,,
2019-10-08T23:46:43.000Z,id_1181717590537695232_2019-10-08.jpg,en,227,4,<NA>,47,"\xf0\x9f\x9a\xa8CLIMATE CHANGE WARNING\xf0\x9f\x9a\xa8 This Thursday Dana is bringing the cold hard truth about how guns save lives!! Get your winter coat out,. it will be a fun night!! @DLoesch @TPUSA https://t.co/ucSYMuF5ra",1181717590537695232,,
2019-09-24T23:21:26.000Z,id_1176637795827421184_2019-09-24.jpg,en,344,1,<NA>,64,"If you believe we only have 12 years to combat climate change, then get rid of your phone, stop working in games, & no longer buy consumer electronicsBut you wont, cuz instead of taking actual actions that support your beliefs, you\xe2\x80\x99d rather whine online to feel morally superior https://t.co/vzeYYUdl8R",1176637795827421184,,
2019-08-25T20:51:59.000Z,id_1165728552500768776_2019-08-25.jpg,en,470,9,<NA>,128,"In Louisville, Kentucky, @BernieSanders talks up his climate change plan and makes an appeal to coal country.\xe2\x80\x9cCoal miners are not my enemy. Workers in the fossil fuel industry are not my enemy. Climate change is my enemy!\xe2\x80\x9d https://t.co/zrj8ebJd8Y",1165728552500768776,,
2019-10-15T11:47:35.000Z,id_1184073330556624901_2019-10-15.jpg,en,184,1,<NA>,24,"Adviser to Prime Minister on Climate Change Malik Amin Aslam has said that the steps are being taken to make all cities of the country green.Addressing a news conference in Islamabad, he said the Ministry has prepared Electric Vehicle Policy to reduce air pollution in country. https://t.co/6uZ2WWW0EA",1184073330556624901,,
2019-03-14T21:16:17.000Z,id_1106303056189313025_2019-03-14.jpg,en,179,5,<NA>,25,"b""Ooooh deniers. Did I touch a nerve?https://t.co/ZEG3VHdRfYI'm sawee \xf0\x9f\x98\xa2 https://t.co/FDVhYBmm7L""",1106303056189313025,,
2019-02-12T00:00:57.000Z,id_1095110473534582784_2019-02-12.jpg,en,165,59,<NA>,80,The polar vortex is running wild\xe2\x80\x94and it may not be because of climate change https://t.co/X7jaKQCc28 https://t.co/0d1WWyo6sC,1095110473534582784,,
2019-06-17T19:51:28.000Z,id_1140708558432026624_2019-06-17.jpg,en,202,7,<NA>,44,"In 2013, I was tearfully shocked by the IPCC into transforming my lifestyle because of the urgency of climate change.Today, I checked up on my carbon footprint. It\xe2\x80\x99s down 73% in six years.https://t.co/nzU4KEOGmu https://t.co/zl158WYGLN",1140708558432026624,,
2019-02-26T21:51:23.000Z,id_1100513685494263808_2019-02-26.jpg,en,646,2,<NA>,86,If reverse \xe2\x80\x9cDriving Miss Daisy\xe2\x80\x9d winning best picture wasn\xe2\x80\x99t bad enough\xe2\x80\xa6 https://t.co/FmW2L3hbCn https://t.co/yI7nWvHzc8,1100513685494263808,,
2019-08-26T17:50:36.000Z,id_1166045291340075009_2019-08-26.jpg,en,2775,123,<NA>,1013,"Here\xe2\x80\x99s a pic of Trump during the climate change conversation at the G-7. Oh, wait that\xe2\x80\x99s just an empty chair. Not only is he bad at his job, he doesn\xe2\x80\x99t even show up. But, to be honest, I prefer the empty chair. https://t.co/UkNGJgEDZQ",1166045291340075009,,
2019-02-03T19:06:32.000Z,id_1092137276304510977_2019-02-03.jpg,en,195,7,<NA>,147,How the tragic deaths of 56 Million Indigenous People in North America due to colonialism in the 1500-1600s contributed to climate change. Read the full article here: https://t.co/ewfaa9I4Ip https://t.co/OJHJXZCdIr,1092137276304510977,,
2019-07-19T12:54:36.000Z,id_1152200062912671744_2019-07-19.jpg,en,190,12,<NA>,29,"GOOD MORNING \xe2\x98\x80\xef\xb8\x8f friends of #climatebrawl: well this morning was special for me - Tom Nelson - @tan123 - blocked me,. he lasted for a while but finally succumbed to science and the truth. Give Tom my best, will ya? - #climatechange #climatecrisis https://t.co/YjwigFC56I",1152200062912671744,,
2019-09-16T15:56:47.000Z,id_1173626792898375682_2019-09-16.jpg,en,152,6,<NA>,53,"I was told not to run, not to talk about climate change and that I had to raise $500,000 to even make an impact. No matter what happens one of the things I\xe2\x80\x99m most excited about is being on the other side of this to tell future candidates how wrong those things are. https://t.co/8QvlFpLrBp",1173626792898375682,,
2019-11-28T12:07:18.000Z,id_1200023358613737474_2019-11-28.jpg,en,187,18,<NA>,64,AM38 of #COP25 EP resolution supporting the role of Nuclear in combating #ClimateChange passed \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f. Congrats @Europarl_EN @GrudlerCh @pcanfin ! @FORATOM_nuclear https://t.co/qehpB8RzSq,1200023358613737474,,
2019-03-04T11:06:45.000Z,id_1102525783434760192_2019-03-04.jpg,en,164,4,<NA>,69,Parents scared of Momo ignoring kids scared of climate\xc2\xa0change https://t.co/0l01dgvAK4 https://t.co/MZzSwlZpSf,1102525783434760192,,
2019-10-07T16:23:04.000Z,id_1181243556297494529_2019-10-07.jpg,en,219,33,<NA>,50,EPS issues the following statement in regards to the Climate Change Protest on the Walterdale Bridge from this morning. #yeg #yegtraffic https://t.co/cihCKhRX38,1181243556297494529,,
2019-08-28T06:54:59.000Z,id_1166605075424403456_2019-08-28.jpg,en,237,5,<NA>,43,"At #DiploGreen event, Advisor to PM on #ClimateChange @aminattock said the government is fully committed for #CleanGreenPakistan and #10BillionTreeTsunami, #SayNoToPlasticBags, Electric Vehicle Policy, Waste Management and access to Clean Drinking Water are the key focus areas. https://t.co/r2OjTuQ6d4",1166605075424403456,,
2019-04-10T12:27:35.000Z,id_1115954476828037121_2019-04-10.jpg,en,201,8,<NA>,96,\xf0\x9f\x9a\xa8BRAND NEW COMIC now on @BoingBoing \xf0\x9f\x9a\xa8-\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\x8a\xf0\x9f\x94\xa5Who acknowledges that Climate Change is a reality?And who doesn\xe2\x80\x99t?-https://t.co/49DqIJkAoQ https://t.co/KxfEPByyOt,1115954476828037121,,
2019-06-10T12:24:31.000Z,id_1138059366169530369_2019-06-10.jpg,en,243,2,<NA>,151,"President @Niinisto and President Moon discussed developments on the Korean peninsula, #climatechange and good relations between #Finland and Republic of #Korea. https://t.co/1WyTGP68K7",1138059366169530369,,
2019-06-19T19:41:20.000Z,id_1141430783682498560_2019-06-19.jpg,en,270,8,<NA>,40,"Great to speak this morning to the Real Clean Energy and Climate Change Solutions event hosted by the Citizens for Responsible Energy Solutions Forum. I enjoyed our thoughtful discussion on the environment, energy, and the #GreenRealDeal! @CRESforum https://t.co/oqyGcTxEt2",1141430783682498560,,
2019-11-26T18:29:56.000Z,id_1199394874405130242_2019-11-26.jpg,en,453,4,<NA>,86,"From Grassroots Activism To Informing Canada\xe2\x80\x99s Foreign Policy on Defense, Diplomacy, Security, Climate Change and International Aid. My mission in summary the next days in Ottawa \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 My passion working in rural communities with CODE and Follow The Money prepared me for this \xf0\x9f\x98\x87\xf0\x9f\x98\x8a\xf0\x9f\x8d\x80 https://t.co/ZY1VfdxZhy",1199394874405130242,,
2019-03-07T17:15:40.000Z,id_1103705787120185345_2019-03-07.jpg,en,186,14,<NA>,152,It\xe2\x80\x99s up to us to take action on climate change. RETWEET if you support #ClimateActionNow. https://t.co/zhryfBnptU,1103705787120185345,,
2019-10-08T12:40:47.000Z,id_1181550004256854017_2019-10-08.jpg,en,159,15,<NA>,49,Nearly 300 people were arrested in central #London during the 1st day of mass protests by Extinction Rebellion which demand much more urgent action against #climatechange https://t.co/NCKdXzM7Cr,1181550004256854017,,
2019-06-04T16:47:07.000Z,id_1135951124945674241_2019-06-04.jpg,en,151,9,<NA>,68,We stand here in solidarity with all those people suppressed by the 45th President of USA. Our charge sheet is this - Donald Trump is guilty of misogyny...of Islamophobia of climate change denial...of racism. This is not about left vs right it\xe2\x80\x99s about right vs wrong #TrumpProtest https://t.co/JOxzY7iyw0,1135951124945674241,,
2019-05-30T17:54:21.000Z,id_1134156103502127104_2019-05-30.jpg,en,361,22,<NA>,90,"We\xe2\x80\x99re taking immediate action to improve our air quality, curb pollution and fight climate change. Our roadmap to achieve 100% renewable energy in Colorado by 2040 will drive innovation and jobs, cleaner air, and save consumers money. #copolitics #environment #climatechange https://t.co/SRIUM2QURp",1134156103502127104,,
2019-08-20T13:49:08.000Z,id_1163810197778903040_2019-08-20.jpg,en,37808,2093,<NA>,35367,"b""The Amazon rainforest has been burning for 3 weeks! We are on the verge of losing it completely if the fire isn't put out. The loss of trees, the loss of biodiversity is what is accelerating CLIMATE CHANGE. THIS IS AN INTERNATIONAL EMERGENCY. This is a CRISIS.#SaveTheAmazon https://t.co/EDx1bub5AZ""",1163810197778903040,,
2019-01-19T12:37:03.000Z,id_1086603442175524864_2019-01-19.jpg,en,242,35,<NA>,178,Pentagon issues dire warning about climate change threat to military bases https://t.co/y6rgXJm0nU https://t.co/Zi9nwa2E1y,1086603442175524864,,
2019-04-09T19:30:07.000Z,id_1115698423129432065_2019-04-09.jpg,en,245,32,<NA>,63,Flying cars could save us from climate change https://t.co/t2PcLfG99W https://t.co/EfQKSRLEdg,1115698423129432065,,
2019-04-30T16:41:26.000Z,id_1123266117835862017_2019-04-30.jpg,en,197,6,<NA>,103,"b""For any Labour Remainers ditching their party today ... check out @TheGreenParty instead \xf0\x9f\x92\x9aGreen values are well aligned to your own and we're far stronger on climate change & Brexit! Or just #VoteGreen2019 & vote for @MagicMagid for MEP \xf0\x9f\x87\xaa\xf0\x9f\x87\xba#ChooseHopehttps://t.co/RyatFuxRYt https://t.co/AU6s4msUeu""",1123266117835862017,,
2019-07-20T14:33:21.000Z,id_1152587302750867456_2019-07-20.jpg,en,3255,173,<NA>,2108,We\xe2\x80\x99ve reached the point where humans are memorializing the things we\xe2\x80\x99re knowingly wiping out. This is the plaque that will be placed near Iceland\xe2\x80\x99s first glacier lost to climate change https://t.co/PDZPBSZAKb https://t.co/ojWfqLnhaa,1152587302750867456,,
2019-06-18T16:25:25.000Z,id_1141019093107126280_2019-06-18.jpg,en,323,8,<NA>,119,\xe2\x80\x9cThey have Green in #Iceland and #Ice in #Greenland!\xe2\x80\x9dNot always. This amazing photo from Danish S. Olsen of melting ice in Northwest Greenland is a stark reminder of Earth\xe2\x80\x99s fragility \xf0\x9f\x8c\x8d#Climate | #ClimateChange https://t.co/IWlIrQi1l9,1141019093107126280,,
2019-01-11T17:40:30.000Z,id_1083780703861391360_2019-01-11.jpg,en,224,3,<NA>,76,"Dzns of youth brave frigid #Ottawa temperatures to demand #ClimateAction, including this boy. #FridaysForFuture #YouthForClimate #YouthLeadership #cdnpoli #ClimateChange https://t.co/8PccggG7NN",1083780703861391360,,
2019-07-13T07:35:03.000Z,id_1149945320383700993_2019-07-13.jpg,en,737,8,<NA>,298,"b""Climate change needs our urgent attention. It's time to take action & join forces with young climate activists like @GretaThunberg to protect our planet \xf0\x9f\x8c\x90 https://t.co/Pn1F1USknW""",1149945320383700993,,
2019-11-30T05:23:16.000Z,id_1200646453682528256_2019-11-30.jpg,en,559,20,<NA>,299,Every time a politcian says there is not enough money pay for \xf0\x9f\x92\xaf\xc3\xb7 #RenewableEnergy  and takle #climatechange we should call bullshit It is about what we choose to value as society https://t.co/hP3dNwtzgz,1200646453682528256,,
2019-08-21T16:10:50.000Z,id_1164208246694928384_2019-08-21.jpg,en,3187,10,<NA>,1340,Time is passing without solutions for climate change and capitalism continues to destroy land and people. https://t.co/WqCCQ10OjS,1164208246694928384,,
2019-10-07T19:30:29.000Z,id_1181290717404004352_2019-10-07.jpg,en,201,28,<NA>,40,Climate change protesters will be blocking key city streets around the country this week. They say disruption is the only way to get the attention of policy makers. What do you think of their tactics? @BreakfastNews https://t.co/bN4jLVCPMr,1181290717404004352,,
2019-05-22T16:04:16.000Z,id_1131229297568620544_2019-05-22.jpg,en,595,46,<NA>,510,"b""Tomorrow's the big day! \xf0\x9f\x98\x84RT and let all your friends know that you're saying yes to Europe and no to climate change \xf0\x9f\x97\xb3\xef\xb8\x8f#GreenWave #VoteGreen2019 https://t.co/8gbcR7DCq0""",1131229297568620544,,
2019-07-06T20:19:30.000Z,id_1147600981439524865_2019-07-06.jpg,en,409,19,<NA>,133,"Planting a trillion trees could be the \\most effective solution\\"" to climate change, study says https://t.co/cn6oNGXMfm https://t.co/fUIbU0Ucfj""",1147600981439524865,,
2019-06-02T08:30:00.000Z,id_1135101244303785985_2019-06-02.jpg,en,234,7,<NA>,129,"b""We've got 24hrs to launch #TrumpBaby above Donald Trump once more.If we can raise \xc2\xa330k for groups working on Islamophobia, climate change, migrants rights, misogyny and reproductive rights...Then #TrumpBaby will fly again!https://t.co/TRU3ozFOXeLet's do this. https://t.co/00Jw3vKL4v""",1135101244303785985,,
2019-04-26T20:39:25.000Z,id_1121876459084075008_2019-04-26.jpg,en,334,12,<NA>,67,"b""Trees help fight #ClimateChange.That's why we are planting 90,000 trees in the next three years around every corner of our city \xe2\x80\x94 creating 2,000 jobs. These \xf0\x9f\x8c\xb4 \xf0\x9f\x8c\xb3 \xf0\x9f\x8c\xb2  will clean our air, shade our sidewalks and buildings, and beautify our city. #ArborDay | #GreenNewDealLA https://t.co/0EbfL7qq9m""",1121876459084075008,,
2019-11-11T23:30:05.000Z,id_1194034590735716353_2019-11-11.jpg,en,209,3,<NA>,73,"b""Climate change is not political. It's scientific fact. Get with the science politicians - stop climate change, protect further suffering. #bushfires #climatecrisis https://t.co/FSNV5CmYp1""",1194034590735716353,,
2019-12-07T22:40:00.000Z,id_1203444071496343552_2019-12-07.jpg,en,369,29,<NA>,51,A driver has copped a massive $1320 fine after being caught throwing a lit cigarette from his vehicle during a total fire ban.More: https://t.co/oW1Rx5Cpo4 \xf0\x9f\x93\xb7: NSW Police https://t.co/hfVzYogEJc,1203444071496343552,,
2019-10-10T23:53:53.000Z,id_1182444169790480389_2019-10-10.jpg,en,258,5,<NA>,26,"Hahahaha Dublin City Council. I saw a Go Car, clamped as it charged while I was sitting in traffic because of climate change protesters. A CLAMPED, TEMPORARY RENTAL, ELECTRIC CAR. CHARGING. BESIDE A CLIMATE CHANGE PROTEST.Good to be back \xf0\x9f\x87\xae\xf0\x9f\x87\xaaSomeone tag them, we\xe2\x80\x99ll donate \xe2\x82\xac80 https://t.co/dX82OBqJRm",1182444169790480389,,
2019-11-16T03:32:19.000Z,id_1195545102611034112_2019-11-16.jpg,en,232,1,<NA>,24,"Prime Minister Imran Khan said the government\xe2\x80\x99s year 2030 target of 30 percent renewable energy to be added to total power generation would ensure affordable, sustainable and clean electricity for Pakistan, currently facing high risks of climate change. https://t.co/be9vMJbFpA",1195545102611034112,,
2019-09-03T22:10:26.000Z,id_1169009784516939776_2019-09-03.jpg,en,1223,41,<NA>,207,"b""Is Ivanka's dress: made from Kermit? Morphing into a pup tent? The result of climate change? Available with ranch dressing? An entire 1971 living room? Her tribute to dirty money? Five bridesmaids dresses? What happened when her Dad drained the swamp? A patio umbrella that died? https://t.co/5mn1lSWswr""",1169009784516939776,,
2019-05-20T11:03:02.000Z,id_1130428712510459904_2019-05-20.jpg,en,216,22,<NA>,114,We are declaring an environment and #ClimateEmergency. We will bring together our world leading experts on #ClimateChange and the environment to develop specific actions that will make a difference based on evidence and science. Find out more: https://t.co/WtjUUBDQJ1 https://t.co/E7HrWw1Z9F,1130428712510459904,,
2019-09-06T13:27:47.000Z,id_1169965418049691648_2019-09-06.jpg,en,179,22,<NA>,50,"Lets review yesterday\xe2\x80\x99s Twitter dustup between @Lis_Smith and a Daily Wire reporter, or as I refer to it: #PeteMeatGate Pete Buttigieg was on New Day to discuss his views on climate change.  Here\xe2\x80\x99s what Pete said and what the DW reporter extrapolated: https://t.co/wVT61ZdPEH",1169965418049691648,,
2019-04-27T19:36:45.000Z,id_1122223074525569025_2019-04-27.jpg,en,205,0,<NA>,59,Die in in in Guildhall square Southampton#ExtinctionRebellion #rebelforlife #climatechange #InternationalMassDieIn https://t.co/lSS5jcHbJh,1122223074525569025,,
2019-09-28T08:06:43.000Z,id_1177857154692239360_2019-09-28.jpg,en,1863,32,<NA>,565,The left: 15-year-olds who join ISIS are too young to know what they are doing. Also the left: 15-year-olds on climate change are experts. https://t.co/OBSUOLyoQK,1177857154692239360,,
2019-07-21T19:51:01.000Z,id_1153029634210095108_2019-07-21.jpg,en,380,16,<NA>,281,"Deforestation is putting one of our biggest allies against #climatechange at risk. \xf0\x9f\x8c\xb3\xf0\x9f\x8c\xb2\xf0\x9f\x8c\xb3\xf0\x9f\x8c\xb2#Forests store large amounts of carbon in trees, undergrowth and soils, representing one of our best ways of beating climate change.  #ZeroHunger https://t.co/LEOpUkImmR",1153029634210095108,,
2019-04-25T13:49:03.000Z,id_1121410799103295490_2019-04-25.jpg,en,160,3,<NA>,78,"Hi @LiamFox,Thanks for trying to say something about the climate crisis, but this statement is frankly embarrassing. Climate change is happening. You do not get to decide whether or not to accept it.Think how the people in your constituency must feel having to read this.#XR https://t.co/XrCeZqtVm5",1121410799103295490,,
2019-05-14T08:20:32.000Z,id_1128213494338162688_2019-05-14.jpg,en,243,3,<NA>,89,"b""\xe2\x80\x9cIt was such a toxic debate, because the conservative side, or vested interests, said action on climate change would drive up your power prices. Many Australians now with their solar panels on their roof are seeing the reality that's quite different.\xe2\x80\x9d @deemadigan #auspol #TheDrum https://t.co/jfMIv0zvd5""",1128213494338162688,,
2019-08-13T16:05:38.000Z,id_1161307835386478592_2019-08-13.jpg,en,348,13,<NA>,57,The new Wapo story on extreme warming has the one climate-journalism feature I have always desired: a button to toggle the text between Celsius and Fahrenheit. What a day. https://t.co/rn5ckvpQPU https://t.co/aknkalsKnJ,1161307835386478592,,
2019-03-09T11:08:17.000Z,id_1104338110668771328_2019-03-09.jpg,en,4222,170,<NA>,1393,I knitted a climate sweater: \xe2\x80\x9chow cozy became catastrophe\xe2\x80\x9d @Charlieheaps Based on @ed_hawkins climate stripes. More info: https://t.co/lJFuO295sr. https://t.co/5CIgyvPROv,1104338110668771328,,
2019-04-28T07:11:24.000Z,id_1122397890150838272_2019-04-28.jpg,en,248,12,<NA>,112,Great to see @guardianeco pushing an important message in our eyes. RT if you think more gardens in the UK and indeed the world should turn their lawns in #wildflowermeadows to help combat #ClimateChange @GretaThunberg @LGSpace #wildlifegarden https://t.co/F3elb5wfSr https://t.co/XM4tlagOl5,1122397890150838272,,
2019-10-30T21:58:07.000Z,id_1189662793634603009_2019-10-30.jpg,en,202,10,<NA>,145,"We need to break the pervasive myth that we can stop climate change if we just modify our personal behavior and buy more green products. Whether or not we separate our recycling, these corporations and governments will go on trashing the planet unless we stop them. https://t.co/J5tf0VNrjX",1189662793634603009,,
2019-08-01T10:45:01.000Z,id_1156878494275690496_2019-08-01.jpg,en,196,8,<NA>,73,"From forests that support livelihoods & more, to the land & food systems that feed the world, the #ClimateCrisis is impacting #nature, which we all depend on. Find out what we must do to protect people & nature in a changing climate. #IPCC #SRCCL https://t.co/kE5koqB8x4 https://t.co/wOPAoNuEOJ",1156878494275690496,,
2019-02-23T19:21:47.000Z,id_1099388874286084096_2019-02-23.jpg,en,197,5,<NA>,104,"For you @realDonaldTrump Forget a space force, climate change is the real threat! https://t.co/zD4qQeQ62D",1099388874286084096,,
2019-07-25T13:07:45.000Z,id_1154377697503653889_2019-07-25.jpg,en,1104,2,<NA>,56,I am gonna litter my 24 hour charity climate change stream with pictures of Sid looking overheated to push donations https://t.co/sbR4Vs7Hh7,1154377697503653889,,
2019-07-23T22:06:02.000Z,id_1153788387372888064_2019-07-23.jpg,en,356,21,<NA>,157,We Went to the Moon. Why Can\xe2\x80\x99t We Solve Climate Change? https://t.co/rRkYa4xLfE https://t.co/Ho2gXLLfvw,1153788387372888064,,
2019-06-19T03:55:33.000Z,id_1141192769723129856_2019-06-19.jpg,en,873,78,<NA>,518,Scientists amazed as Canadian permafrost thaws 70 years early https://t.co/HD7MqDu32Q https://t.co/JDC4gbNSDC,1141192769723129856,,
2019-05-24T19:10:09.000Z,id_1132000850623250432_2019-05-24.jpg,en,191,0,<NA>,34,Climate change rally in Times Square. \xe2\x80\x9cSave our planet\xe2\x80\x9d chants. https://t.co/BFK6sM2ovT,1132000850623250432,,
2019-06-26T19:56:05.000Z,id_1143971211262607360_2019-06-26.jpg,en,185,13,<NA>,54,"Today, I signed into law three major pieces of bipartisan legislation (LD 1679, LD 1494 and LD 1711) that will help usher in renewable energy in Maine, create clean energy jobs, and fight climate change. Maine is once again leading on clean energy. #mepolitics https://t.co/umDksdB0ff",1143971211262607360,,
2019-07-27T09:43:02.000Z,id_1155050954456276993_2019-07-27.jpg,en,159,5,<NA>,75,"For the first time ever, Texas got more of its electricity from wind energy than coal. This is what real progress toward a sustainable future looks like! #ClimateChangehttps://t.co/DvJ19ReVKP https://t.co/fd5F9dTi8y",1155050954456276993,,
2019-05-28T16:14:08.000Z,id_1133406107362316289_2019-05-28.jpg,en,335,4,<NA>,66,"\xe2\x80\x9cWe aren\xe2\x80\x99t asking you to flip the switch overnight,\\ @Schwarzenegger says. \\""We are asking you to stop lying to the people about climate change and pollution, and to offer them solutions instead of bullshit.\\"" #R20AWS \xe2\x81\xa6\xe2\x81\xa9 https://t.co/dk2c0ZyPmr""",1133406107362316289,,
2019-10-29T20:38:36.000Z,id_1189280396279717889_2019-10-29.jpg,en,576,9,<NA>,121,"7 years after #HurricaneSandy hit & while our communities are still facing impacts from it\xe2\x80\x99s devastation, Trump is ignoring #ClimateChange. We need to do more on all levels, including fighting for a #GreenNewDeal and building more resilient communities for the next storm. https://t.co/T83QKk961H",1189280396279717889,,
2019-02-27T13:04:45.000Z,id_1100743539938467841_2019-02-27.jpg,en,746,10,<NA>,302,"b""Today is #InternationalPolarBearDay which hopes to raise awareness about how climate change and melting sea ice is devastating the world's largest carnivoresPhotos by @laurentbaheux https://t.co/TXNqWPTFNa #iceisblack #climatechange #ClimateHope #Climat #Arctic #polarbears https://t.co/Aqiu8vzY3a""",1100743539938467841,,
2019-05-10T16:04:39.000Z,id_1126880740908654592_2019-05-10.jpg,en,248,18,<NA>,229,"Sorry to be a pest, but we are now into the start of the 4th week of daily global #seaice extent being the lowest on record, about 2.5M km^2 down, still mostly from the Southern Hemisphere. #ClimateChange https://t.co/WOLXnFDLVe",1126880740908654592,,
2019-11-19T22:28:57.000Z,id_1196918310698401797_2019-11-19.jpg,en,190,0,<NA>,4,"b""being a graphic designer at an engineering college is funny bc everyday i'm surrounded by researchers building AI, fighting climate change, and curing cancer meanwhile i'm sitting at my desk drawing little science icons :) https://t.co/sptdMcKJ1r""",1196918310698401797,,
2019-09-12T10:02:04.000Z,id_1172087975800270849_2019-09-12.jpg,en,168,0,<NA>,28,"Water conservation work. In #Africa they call them Magic Stones. Used for small  #ClimateChange adaptation strategy, helps in,.- prevention of soil erosion- water recharge- rain water harvesting- low cost & localised solution- local livlihood- water for wildlife.Today. https://t.co/Wmcjop5gMS",1172087975800270849,,
2019-09-22T19:19:20.000Z,id_1175852097390174209_2019-09-22.jpg,en,187,3,<NA>,48,"Orengo: The political class is happier when we are talking about 2022. But when we talk about good governance and climate change as Wangari Maathai did, they are nowhere to be seen. The political class likes easier targets.#OrengoOnPunchline https://t.co/SaeXpJ2I8W",1175852097390174209,,
2019-10-24T23:54:34.000Z,id_1187517772496035841_2019-10-24.jpg,en,803,32,<NA>,374,"WOW Californian mayor on #CaliforniaFires \\ This is climate change but it is more than climate change , it is corporate greed feeding climate change , it is federal gov greed feeding climate change , it is our ignorance feeding climate change...... https://t.co/3aCGEkPWWL""",1187517772496035841,,
2019-06-19T20:32:13.000Z,id_1141443588368109568_2019-06-19.jpg,en,251,4,<NA>,30,Now live! The Infamous Case Of Diane Downs - Podcast #71 https://t.co/4GQeuKBh5k via @YouTube We also discuss updates around the mysterious tourist deaths in the Dominican Republic as well as some frightening climate change news! https://t.co/s3TEIdo25R,1141443588368109568,,
2019-12-20T21:45:42.000Z,id_1208141449927307265_2019-12-20.jpg,en,170,3,<NA>,33,"\xe2\x80\x9cThe funding package passed by Congress helps address the energy and water infrastructure needs of California and our country. It takes climate change seriously and supports finding real solutions to mitigate its effects, including significant investments in clean energy.\xe2\x80\x9d https://t.co/ut6tUKfXzh",1208141449927307265,,
2019-09-19T23:54:56.000Z,id_1174834290397470721_2019-09-19.jpg,en,216,3,<NA>,89,Paul McCartney Takes Aim At Donald Trump: \xe2\x80\x98We\xe2\x80\x99ve Got A Mad Captain Sailing This Boat\xe2\x80\x99#MadCaptain #PaulMcCartney #Trump #TrumpRussia #EgyptStation #Treason #Refugees #ClimateChange #MAGA #FreePress #Immigration #ShabbatShalom #JewsAgainstHate https://t.co/cWqYR3Ve3N,1174834290397470721,,
2019-12-30T09:13:06.000Z,id_1211575928716812288_2019-12-30.jpg,en,313,10,<NA>,63,"b""Do you reckon the #left will ever learn that blocking / censoring everyone they disagree with is the least effective way to sway public opinion?It's been working brilliantly for #BillShorten #JeremyCorbyn #HillaryClinton etc etc...#climatechange-nonsense #auspol #Magda #NYE https://t.co/DEVqTSJetQ""",1211575928716812288,,
2019-12-06T17:39:44.000Z,id_1203006118622048261_2019-12-06.jpg,en,294,11,<NA>,146,"We\xe2\x80\x99re marching through the financial center of DC shutting down business-as-usual to demand action on climate change! These financial institutions are funding deforestation, fossil fuel industries, and immigration detention centers. NO MORE!\xf0\x9f\x98\xa1#FireDrillFriday #ClimateStrike https://t.co/DOP5ZjXBBg",1203006118622048261,,
2019-03-12T02:40:22.000Z,id_1105297451395756032_2019-03-12.jpg,en,208,2,<NA>,83,"b""This is a global movement! 14-year-old climate change activist @NamugerwaLeah is striking in Kampala on Friday.Where in the world are YOU striking? Take a photo with a sign detailing where & why you're striking and then share it using #YouthClimateStrike!\xf0\x9f\x93\xb7: @NamugerwaLeah https://t.co/wTKZGgtADl""",1105297451395756032,,
2019-03-12T07:17:42.000Z,id_1105367242701721600_2019-03-12.jpg,en,183,10,<NA>,36,"We are 760 miles from the North Pole to report on climate change, broadcasting live from the Arctic,  at Ny Alesund research station @BAS_News @Arctic_Office @BBCr4today https://t.co/KUK1pBUMUv",1105367242701721600,,
